mass (kg),autocorrelation,suitable habitat,run,ind,step length,divergence,x-position
0.001,0,0.05,5,6,0.0016142438281419036,1.7811111554251056,5.482597867922714
0.001,0,0.05,5,7,0.0016142438281419036,1.7811111554251056,5.395349517721383
0.001,0,0.05,5,8,0.0016142438281419036,1.7811111554251056,6.992301944969829
0.001,0,0.05,5,9,0.0016142438281419036,1.7811111554251056,6.371786737765268
0.001,0,0.05,5,10,0.0016142438281419036,1.7811111554251056,5.79723841758229
0.001,0,0.05,5,11,0.0016142438281419036,1.7811111554251056,6.724042257030948
0.001,0,0.05,5,12,0.0016142438281419036,1.7811111554251056,5.683229783373727
0.001,0,0.05,5,13,0.0016142438281419036,1.7811111554251056,6.97163059061523
0.001,0,0.05,5,14,0.0016142438281419036,3.0467633072810583,5.503188779657487
0.001,0,0.05,5,15,0.0016142438281419036,1.7811111554251056,5.704002959188052
0.001,0,0.05,5,16,0.0016142438281419036,1.7811111554251056,5.704002959188052
0.001,0,0.05,5,17,0.0016142438281419036,1.7811111554251056,6.085364611050322
0.001,0,0.05,5,18,0.0016142438281419036,1.7811111554251056,5.79723841758229
0.001,0,0.05,5,19,0.0016142438281419036,0.5256839520207588,6.7396295663822245
0.001,0,0.05,5,20,0.0016142438281419036,1.7811111554251056,5.703761988443451
0.001,0,0.05,5,21,0.0016142438281419036,1.7811111554251056,5.638310243598739
0.001,0,0.05,5,22,0.0016142438281419036,1.7811111554251056,6.97163059061523
0.001,0,0.05,5,23,0.0016142438281419036,1.7811111554251056,6.292710161084739
0.001,0,0.05,5,24,0.0016142438281419036,1.7811111554251056,5.683229783373727
0.001,0,0.05,5,25,0.0016142438281419036,1.7811111554251056,5.580208024680486
0.001,0,0.05,5,26,0.0016142438281419036,1.7811111554251056,7.102326634854269
0.001,0,0.05,5,27,0.0016142438281419036,1.7811111554251056,5.423286292016889
0.001,0,0.05,5,28,0.0016142438281419036,1.7811111554251056,6.5683206955752595
0.001,0,0.05,5,29,0.0016142438281419036,1.7811111554251056,5.683229783373727
0.001,0,0.05,5,30,0.0016142438281419036,1.7811111554251056,6.9287291519384375
0.001,0,0.05,5,31,0.0016142438281419036,1.7811111554251056,6.934692281834479
0.001,0,0.05,5,32,0.0016142438281419036,1.7811111554251056,6.26043673559199
0.001,0,0.05,5,33,0.0016142438281419036,1.7811111554251056,6.97163059061523
0.001,0,0.05,5,34,0.0016142438281419036,1.7811111554251056,6.97163059061523
0.001,0,0.05,5,35,0.0016142438281419036,1.7811111554251056,5.580208024680486
0.001,0,0.05,5,36,0.0016142438281419036,1.7811111554251056,6.26043673559199
0.001,0,0.05,5,37,0.0016142438281419036,1.7811111554251056,6.9287291519384375
0.001,0,0.05,5,38,0.0016142438281419036,1.7811111554251056,5.542984099596632
0.001,0,0.05,5,39,0.0016142438281419036,1.7811111554251056,5.240313733003855
0.001,0,0.05,5,40,0.0016142438281419036,0.845785474876918,6.97163059061523
0.001,0,0.05,5,41,0.0016142438281419036,1.7811111554251056,5.542984099596632
0.001,0,0.05,5,42,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,43,0.0016142438281419036,1.7811111554251056,7.074237093491185
0.001,0,0.05,5,44,0.0016142438281419036,1.7811111554251056,5.763638229746213
0.001,0,0.05,5,45,0.0016142438281419036,2.5165736895625725,6.876374290034464
0.001,0,0.05,5,46,0.0016142438281419036,0.5256839520207588,6.7396295663822245
0.001,0,0.05,5,47,0.0016142438281419036,1.7811111554251056,5.302921078459561
0.001,0,0.05,5,48,0.0016142438281419036,1.7811111554251056,5.324270196787661
0.001,0,0.05,5,49,0.0016142438281419036,2.300312754484732,5.967724011669919
0.001,0,0.05,5,50,0.0016142438281419036,1.7811111554251056,5.862845016014559
0.001,0,0.05,5,51,0.0016142438281419036,1.7811111554251056,6.2099905338606
0.001,0,0.05,5,52,0.0016142438281419036,1.7811111554251056,7.520916149601923
0.001,0,0.05,5,53,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,54,0.0016142438281419036,1.7811111554251056,6.292710161084739
0.001,0,0.05,5,55,0.0016142438281419036,2.5165736895625725,6.5946836086103096
0.001,0,0.05,5,56,0.0016142438281419036,0.5256839520207588,6.67333817058239
0.001,0,0.05,5,57,0.0016142438281419036,1.7811111554251056,6.292710161084739
0.001,0,0.05,5,58,0.0016142438281419036,2.300312754484732,5.967724011669919
0.001,0,0.05,5,59,0.0016142438281419036,1.7811111554251056,6.178921737515376
0.001,0,0.05,5,60,0.0016142438281419036,1.7811111554251056,6.9287291519384375
0.001,0,0.05,5,61,0.0016142438281419036,1.7811111554251056,4.503189326208544
0.001,0,0.05,5,62,0.0016142438281419036,1.7811111554251056,5.542984099596632
0.001,0,0.05,5,63,0.0016142438281419036,2.300312754484732,5.053756610920179
0.001,0,0.05,5,64,0.0016142438281419036,2.300312754484732,5.967724011669919
0.001,0,0.05,5,65,0.0016142438281419036,1.7811111554251056,5.039753747592044
0.001,0,0.05,5,66,0.0016142438281419036,1.7811111554251056,6.176088581496255
0.001,0,0.05,5,67,0.0016142438281419036,2.300312754484732,5.967724011669919
0.001,0,0.05,5,68,0.0016142438281419036,1.7811111554251056,5.913502527129743
0.001,0,0.05,5,69,0.0016142438281419036,1.7811111554251056,5.846494169672667
0.001,0,0.05,5,70,0.0016142438281419036,2.300312754484732,5.581387441673167
0.001,0,0.05,5,71,0.0016142438281419036,1.7811111554251056,5.913502527129743
0.001,0,0.05,5,72,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,73,0.0016142438281419036,2.300312754484732,5.967724011669919
0.001,0,0.05,5,74,0.0016142438281419036,1.7811111554251056,5.039753747592044
0.001,0,0.05,5,75,0.0016142438281419036,1.7811111554251056,5.763638229746213
