mass (kg),autocorrelation,suitable habitat,run,ind,step length,divergence,x-position
0.001,0.5,0.05,2,25,0.7932786406416203,1.0017476473010132,126.0120370517878
0.001,0.5,0.05,2,26,0.7932786406416203,3.0404708172334103,137.46889644014792
0.001,0.5,0.05,2,27,0.7932786406416203,3.0404708172334103,126.35582059696458
0.001,0.5,0.05,2,28,0.7932786406416203,3.0404708172334103,126.78501332690742
0.001,0.5,0.05,2,29,0.7932786406416203,3.0404708172334103,126.35051731062991
0.001,0.5,0.05,2,30,0.7932786406416203,3.0404708172334103,139.81992793425096
0.001,0.5,0.05,2,31,0.7932786406416203,3.0404708172334103,98.87341499603392
0.001,0.5,0.05,2,32,0.7932786406416203,3.0404708172334103,145.09574061887645
0.001,0.5,0.05,2,33,0.7932786406416203,3.0404708172334103,137.7547274960084
0.001,0.5,0.05,2,34,0.7932786406416203,3.0404708172334103,121.87219335940415
0.001,0.5,0.05,2,35,0.7932786406416203,2.928471960335145,126.519650541409
0.001,0.5,0.05,2,36,0.7932786406416203,3.0404708172334103,127.13639664848876
0.001,0.5,0.05,2,37,0.7932786406416203,3.0404708172334103,122.7639418395357
0.001,0.5,0.05,2,38,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,39,0.7932786406416203,3.0404708172334103,126.49446054320423
0.001,0.5,0.05,2,40,0.7932786406416203,3.0404708172334103,119.9333219521895
0.001,0.5,0.05,2,41,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,42,6.298336264189375,3.0404708172334103,123.01805188717452
0.001,0.5,0.05,2,43,0.7932786406416203,3.0404708172334103,147.09851446824413
0.001,0.5,0.05,2,44,0.7932786406416203,3.0404708172334103,134.6270513682881
0.001,0.5,0.05,2,45,0.7932786406416203,2.928471960335145,123.31206396121725
0.001,0.5,0.05,2,46,0.7932786406416203,3.0404708172334103,128.01694763187322
0.001,0.5,0.05,2,47,0.7932786406416203,3.0404708172334103,126.8526580204469
0.001,0.5,0.05,2,48,0.7932786406416203,3.0404708172334103,127.01910742816983
0.001,0.5,0.05,2,49,0.7932786406416203,3.0404708172334103,128.92998794167607
0.001,0.5,0.05,2,50,0.7932786406416203,3.0404708172334103,149.07757813922646
0.001,0.5,0.05,2,51,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,52,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,53,0.7932786406416203,3.0404708172334103,138.139651569309
0.001,0.5,0.05,2,54,0.7932786406416203,3.0404708172334103,132.71211219622197
0.001,0.5,0.05,2,55,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,56,0.7932786406416203,3.0404708172334103,136.35933064871713
0.001,0.5,0.05,2,57,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,58,0.7932786406416203,3.0404708172334103,128.54236716403162
0.001,0.5,0.05,2,59,0.7932786406416203,2.928471960335145,135.7180416389915
0.001,0.5,0.05,2,60,0.7932786406416203,2.928471960335145,140.83621881905486
0.001,0.5,0.05,2,61,0.7932786406416203,3.0404708172334103,126.32028121195764
0.001,0.5,0.05,2,62,0.7932786406416203,2.928471960335145,118.76154357077448
0.001,0.5,0.05,2,63,0.7932786406416203,3.0404708172334103,148.76710176021618
0.001,0.5,0.05,2,64,0.7932786406416203,3.0404708172334103,126.5429579807262
0.001,0.5,0.05,2,65,0.7932786406416203,3.0404708172334103,127.62108606549111
0.001,0.5,0.05,2,66,0.7932786406416203,3.0404708172334103,140.58894378489873
0.001,0.5,0.05,2,67,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,68,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,69,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,70,0.7932786406416203,3.0404708172334103,137.35112075983463
0.001,0.5,0.05,2,71,0.7932786406416203,3.0404708172334103,149.3313058679326
0.001,0.5,0.05,2,72,0.7932786406416203,3.0404708172334103,149.90525868046473
0.001,0.5,0.05,2,73,0.7932786406416203,3.0404708172334103,137.83331049678984
0.001,0.5,0.05,2,74,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,75,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,76,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,77,0.7932786406416203,3.0404708172334103,128.6907121078392
0.001,0.5,0.05,2,78,0.7932786406416203,3.0404708172334103,146.7795333930489
0.001,0.5,0.05,2,79,0.7932786406416203,3.0404708172334103,122.88608833619914
0.001,0.5,0.05,2,80,0.7932786406416203,3.0404708172334103,134.53947233433678
0.001,0.5,0.05,2,81,0.7932786406416203,3.0404708172334103,130.52660802965414
0.001,0.5,0.05,2,82,0.7932786406416203,2.928471960335145,126.05031193912053
0.001,0.5,0.05,2,83,0.7932786406416203,3.0404708172334103,128.01402677933677
0.001,0.5,0.05,2,84,0.7932786406416203,3.0404708172334103,126.65819416254506
0.001,0.5,0.05,2,85,0.7932786406416203,3.0404708172334103,145.61476858611846
0.001,0.5,0.05,2,86,0.7932786406416203,3.0404708172334103,138.45743836680737
0.001,0.5,0.05,2,87,0.7932786406416203,3.0404708172334103,146.39485934985305
0.001,0.5,0.05,2,88,0.7932786406416203,3.0404708172334103,125.94326105013374
0.001,0.5,0.05,2,89,0.7932786406416203,3.0404708172334103,126.80892107549211
0.001,0.5,0.05,2,90,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,91,7.156874255019585,3.0404708172334103,122.5365551428686
0.001,0.5,0.05,2,92,0.7932786406416203,3.0404708172334103,126.19829570266513
0.001,0.5,0.05,2,93,0.7932786406416203,3.0404708172334103,141.78882160253002
0.001,0.5,0.05,2,94,0.7932786406416203,3.0404708172334103,145.5265761674001
0.001,0.5,0.05,2,95,0.7932786406416203,3.0404708172334103,127.01726142938129
0.001,0.5,0.05,2,96,0.7932786406416203,3.0404708172334103,119.60563061932312
0.001,0.5,0.05,2,97,0.7932786406416203,3.0404708172334103,130.7772062328854
0.001,0.5,0.05,2,98,0.7932786406416203,3.0404708172334103,144.3318588707555
0.001,0.5,0.05,8,1,2.230930679478651,2.919604515582411,123.68883626244305
0.001,0.5,0.05,8,2,0.14390917236212108,2.919604515582411,142.48748673397142
0.001,0.5,0.05,8,3,0.14390917236212108,2.919604515582411,118.03562510769065
0.001,0.5,0.05,8,4,0.14390917236212108,2.919604515582411,147.6306967403526
0.001,0.5,0.05,8,5,0.14390917236212108,2.919604515582411,114.61726587291382
0.001,0.5,0.05,8,6,0.14390917236212108,2.919604515582411,148.50756861238582
0.001,0.5,0.05,8,7,0.14390917236212108,2.919604515582411,138.4671133872825
0.001,0.5,0.05,8,8,0.14390917236212108,2.919604515582411,144.9829648456828
0.001,0.5,0.05,8,9,0.14390917236212108,2.919604515582411,119.45001520957008
0.001,1,0.05,0,1,1.2678492690412468,2.7918915177084433,140.83310950220158
0.001,1,0.05,0,2,1.2678492690412468,2.7918915177084433,127.1505920045418
0.001,1,0.05,0,3,1.2678492690412468,2.7918915177084433,142.1306142623436
0.001,1,0.05,0,4,1.2678492690412468,2.7918915177084433,135.68505334533978
0.001,1,0.05,0,5,1.2678492690412468,2.7918915177084433,139.7774622633059
0.001,1,0.05,0,6,1.2678492690412468,2.7918915177084433,137.22219989130488
0.001,1,0.05,0,7,1.2678492690412468,2.7918915177084433,143.09068640104724
0.001,1,0.05,0,8,1.2678492690412468,2.7918915177084433,127.84366899920684
0.001,1,0.05,0,9,1.2678492690412468,2.7918915177084433,146.6801965548966
0.001,1,0.05,0,10,1.2678492690412468,2.7918915177084433,143.49735880700592
0.001,1,0.05,0,11,1.2678492690412468,2.7918915177084433,128.3202786136309
0.001,1,0.05,0,12,1.2678492690412468,2.7918915177084433,147.1642126046039
0.001,1,0.05,0,13,1.2678492690412468,2.7918915177084433,132.1836508269298
0.001,1,0.05,0,14,1.2678492690412468,2.7918915177084433,131.81359406413895
0.001,1,0.05,0,15,1.2678492690412468,2.7918915177084433,133.38830999679578
0.001,1,0.05,0,16,1.2678492690412468,2.7918915177084433,131.81417954737805
0.001,1,0.05,0,17,1.2678492690412468,2.7918915177084433,146.2434404534465
0.001,1,0.05,0,18,1.2678492690412468,2.7918915177084433,145.1184800439245
0.001,1,0.05,0,19,1.2678492690412468,0.6833742123965705,132.45608073442327
0.001,1,0.05,0,20,1.2678492690412468,2.7918915177084433,143.70745159444553
0.001,1,0.05,0,21,1.2678492690412468,2.7918915177084433,136.54627593861446
0.001,1,0.05,0,22,1.2678492690412468,2.7918915177084433,145.1035424694565
0.001,1,0.05,0,23,1.2678492690412468,2.7918915177084433,131.29335034931336
0.001,1,0.05,0,24,1.2678492690412468,2.7918915177084433,140.51237836932515
0.001,1,0.05,0,25,1.2678492690412468,2.7918915177084433,148.50542805645185
0.001,1,0.05,0,26,1.2678492690412468,2.7918915177084433,128.54108782716318
0.001,1,0.05,0,27,1.2678492690412468,2.7918915177084433,144.29071572761436
0.001,1,0.05,0,28,1.2678492690412468,2.7918915177084433,129.87424090294394
0.001,1,0.05,0,29,1.2678492690412468,2.7918915177084433,141.61275189207782
0.001,1,0.05,0,30,1.2678492690412468,2.7918915177084433,125.74909174998375
0.001,1,0.05,0,31,1.2678492690412468,2.7918915177084433,136.91169503084825
0.001,1,0.05,0,32,1.2678492690412468,2.7918915177084433,143.90378141924438
0.001,1,0.05,0,33,1.2678492690412468,2.7918915177084433,129.822336337892
0.001,1,0.05,0,34,1.2678492690412468,2.7918915177084433,127.99226860315574
0.001,1,0.05,0,35,1.2678492690412468,2.7918915177084433,149.76599846078247
0.001,1,0.05,0,36,1.2678492690412468,2.7918915177084433,133.13410649542422
0.001,1,0.05,0,37,1.2678492690412468,2.7918915177084433,131.7825096369832
0.001,1,0.05,0,38,1.2678492690412468,2.7918915177084433,130.88071004089485
0.001,1,0.05,0,39,1.2678492690412468,2.7918915177084433,146.3375792260681
0.001,1,0.05,0,40,1.2678492690412468,2.7918915177084433,129.08372113699846
0.001,1,0.05,0,41,1.2678492690412468,2.7918915177084433,134.86313303507202
0.001,1,0.05,0,42,1.2678492690412468,2.7918915177084433,137.4024461439347
0.001,1,0.05,0,43,1.2678492690412468,2.7918915177084433,145.8800895956464
0.001,1,0.05,0,44,1.2678492690412468,2.7918915177084433,141.3494206465
0.001,1,0.05,0,45,1.2678492690412468,2.7918915177084433,144.46042434622473
0.001,1,0.05,0,46,1.2678492690412468,2.7918915177084433,137.32834838944262
0.001,1,0.05,0,47,1.2678492690412468,2.7918915177084433,138.89313831946572
0.001,1,0.05,0,48,1.2678492690412468,2.7918915177084433,133.40333980477953
0.001,1,0.05,0,49,1.2678492690412468,2.7918915177084433,119.81516552797663
0.001,1,0.05,0,50,1.2678492690412468,2.7918915177084433,126.64158901147873
0.001,1,0.05,0,51,1.2678492690412468,2.7918915177084433,116.50377153047111
0.001,1,0.05,0,52,1.2678492690412468,2.7918915177084433,148.34589087079445
0.001,1,0.05,0,53,1.2678492690412468,2.7918915177084433,125.4029842864988
0.001,1,0.05,0,54,1.2678492690412468,2.7918915177084433,133.9547893519536
0.001,1,0.05,0,55,1.2678492690412468,2.7918915177084433,147.6459093446334
0.001,1,0.05,0,56,1.2678492690412468,2.7918915177084433,132.69778647582945
0.001,1,0.05,1,1,0.5957538858088385,2.3540592765512756,83.52999724591984
0.001,1,0.05,1,2,0.5957538858088385,2.3540592765512756,75.71391385431293
0.001,1,0.05,1,3,0.5957538858088385,2.3540592765512756,86.22148543408635
0.001,1,0.05,1,4,0.5957538858088385,2.3540592765512756,82.69830801851776
0.001,1,0.05,1,5,0.5957538858088385,2.3540592765512756,89.90111254620554
0.001,1,0.05,1,6,0.5957538858088385,2.3540592765512756,68.56220829024302
0.001,1,0.05,1,7,0.5957538858088385,2.3540592765512756,99.8149053453795
0.001,1,0.05,1,8,0.5957538858088385,2.3540592765512756,74.94162817026003
0.001,1,0.05,1,9,0.5957538858088385,2.3540592765512756,63.0680042756426
0.001,1,0.05,1,10,0.5957538858088385,2.3540592765512756,102.0035625015853
0.001,1,0.05,1,11,0.5957538858088385,2.3540592765512756,66.152869788337
0.001,1,0.05,1,12,0.5957538858088385,2.3540592765512756,83.42318250694498
0.001,1,0.05,1,13,0.5957538858088385,2.3540592765512756,79.12953388219498
0.001,1,0.05,1,14,0.5957538858088385,2.3540592765512756,91.65060234294387
0.001,1,0.05,1,15,0.5957538858088385,2.3540592765512756,90.33351426732386
0.001,1,0.05,1,16,0.5957538858088385,2.3540592765512756,75.7176712990987
0.001,1,0.05,1,17,0.5957538858088385,2.3540592765512756,90.6949219862592
0.001,1,0.05,1,18,0.5957538858088385,2.3540592765512756,95.37027036586659
0.001,1,0.05,1,19,0.5957538858088385,2.3540592765512756,88.68868131866273
0.001,1,0.05,1,20,0.5957538858088385,2.3540592765512756,122.7520158226627
0.001,1,0.05,1,21,0.5957538858088385,2.3540592765512756,73.17823434469814
0.001,1,0.05,1,22,0.5957538858088385,2.3540592765512756,90.23041960014925
0.001,1,0.05,1,23,0.5957538858088385,2.3540592765512756,97.83791167743121
0.001,1,0.05,1,24,0.5957538858088385,2.3540592765512756,73.705066685909
0.001,1,0.05,1,25,0.5957538858088385,2.3540592765512756,75.8276183502227
0.001,1,0.05,1,26,0.5957538858088385,2.3540592765512756,87.97280474030022
0.001,1,0.05,1,27,0.5957538858088385,2.3540592765512756,72.8595191868102
0.001,1,0.05,1,28,0.5957538858088385,2.3540592765512756,94.18066105036233
0.001,1,0.05,1,29,0.5957538858088385,2.3540592765512756,65.49570084395954
0.001,1,0.05,1,30,0.5957538858088385,2.3540592765512756,82.5265196012544
0.001,1,0.05,1,31,0.5957538858088385,2.3540592765512756,77.2349547663652
0.001,1,0.05,1,32,0.5957538858088385,2.3540592765512756,98.83782200012483
0.001,1,0.05,1,33,0.5957538858088385,2.3540592765512756,95.6826074726063
0.001,1,0.05,1,34,0.5957538858088385,2.3540592765512756,94.08467288401899
0.001,1,0.05,1,35,0.5957538858088385,2.3540592765512756,84.62617531741815
0.001,1,0.05,1,36,0.5957538858088385,2.3540592765512756,89.14881824386006
0.001,1,0.05,1,37,0.5957538858088385,2.3540592765512756,98.57473391210675
0.001,1,0.05,1,38,0.5957538858088385,2.3540592765512756,105.56112839072462
0.001,1,0.05,1,39,0.5957538858088385,2.3540592765512756,99.95222733083055
0.001,1,0.05,1,40,0.5957538858088385,2.3540592765512756,89.02230725373556
0.001,1,0.05,1,41,0.5957538858088385,2.3540592765512756,82.94318116803393
0.001,1,0.05,1,42,0.5957538858088385,2.3540592765512756,89.81237015590226
0.001,1,0.05,1,43,0.5957538858088385,2.3540592765512756,76.25597064076366
0.001,1,0.05,1,44,0.5957538858088385,2.3540592765512756,84.50187695084372
0.001,1,0.05,1,45,0.5957538858088385,2.3540592765512756,80.9345856457978
0.001,1,0.05,1,46,0.5957538858088385,2.3540592765512756,82.34226945556541
0.001,1,0.05,1,47,0.5957538858088385,2.3540592765512756,90.29382020744582
0.001,1,0.05,1,48,0.5957538858088385,2.3540592765512756,99.10294622592956
0.001,1,0.05,1,49,0.5957538858088385,2.3540592765512756,86.64337031215045
0.001,1,0.05,1,50,0.5957538858088385,2.3540592765512756,78.56003238588355
0.001,1,0.05,1,51,0.5957538858088385,2.3540592765512756,99.98170186929919
0.001,1,0.05,1,52,0.5957538858088385,2.3540592765512756,68.81194945203734
0.001,1,0.05,1,53,0.5957538858088385,2.3540592765512756,98.85339519693717
0.001,1,0.05,1,54,0.5957538858088385,2.3540592765512756,99.30967808348548
0.001,1,0.05,1,55,0.5957538858088385,2.3540592765512756,70.76777434029066
0.001,1,0.05,1,56,0.5957538858088385,2.3540592765512756,90.8442811436876
0.001,1,0.05,1,57,0.5957538858088385,2.3540592765512756,93.02384137479163
0.001,1,0.05,1,58,0.5957538858088385,2.3540592765512756,90.83911045735451
0.001,1,0.05,1,59,0.5957538858088385,2.3540592765512756,111.10984703003118
0.001,1,0.05,1,60,0.5957538858088385,2.3540592765512756,90.94292778665358
0.001,1,0.05,1,61,0.5957538858088385,2.3540592765512756,88.30889326077178
0.001,1,0.05,1,62,0.5957538858088385,2.3540592765512756,93.4543689459968
0.001,1,0.05,2,1,0.9340678741906916,3.11806326138594,126.40338964871658
0.001,1,0.05,2,2,0.9340678741906916,3.11806326138594,117.11304491858422
0.001,1,0.05,2,3,0.9340678741906916,3.112439910866504,139.13927851591725
0.001,1,0.05,2,4,0.9340678741906916,3.11806326138594,115.55744901298515
0.001,1,0.05,2,5,0.9340678741906916,3.11806326138594,136.00579554328084
0.001,1,0.05,2,6,0.9340678741906916,3.11806326138594,149.7008048267862
0.001,1,0.05,2,7,0.9340678741906916,3.112439910866504,132.67973587886573
0.001,1,0.05,2,8,0.9340678741906916,3.11806326138594,142.63117953109764
0.001,1,0.05,2,9,0.9340678741906916,3.11806326138594,136.9104362836074
0.001,1,0.05,2,10,0.9340678741906916,2.6669178242513194,118.21617797847604
0.001,1,0.05,2,11,0.9340678741906916,3.11806326138594,139.51842365047216
0.001,1,0.05,2,12,0.9340678741906916,3.11806326138594,141.00534660625573
0.001,1,0.05,2,13,0.9340678741906916,3.11806326138594,134.3983252650098
0.001,1,0.05,2,14,0.9340678741906916,3.112439910866504,143.31559532215388
0.001,1,0.05,2,15,0.9340678741906916,3.11806326138594,136.392574390277
0.001,1,0.05,2,16,0.9340678741906916,3.11806326138594,109.03746667246914
0.001,1,0.05,2,17,0.9340678741906916,3.11806326138594,148.6806197717913
0.001,1,0.05,2,18,0.9340678741906916,3.11806326138594,140.40695558000604
0.001,1,0.05,2,19,0.9340678741906916,3.112439910866504,138.98376980291928
0.001,1,0.05,2,20,0.9340678741906916,3.11806326138594,135.52983320056896
0.001,1,0.05,2,21,0.9340678741906916,3.11806326138594,147.64376486905505
0.001,1,0.05,2,22,0.9340678741906916,3.112439910866504,143.66525099740542
0.001,1,0.05,2,23,0.9340678741906916,3.11806326138594,149.92684937189068
0.001,1,0.05,2,24,0.9340678741906916,3.11806326138594,109.45985957228626
0.001,1,0.05,2,25,0.9340678741906916,3.11806326138594,145.94066326499268
0.001,1,0.05,2,26,0.9340678741906916,3.11806326138594,123.02963710543803
0.001,1,0.05,2,27,6.656873658897917,3.112439910866504,111.93324325015492
0.001,1,0.05,3,1,0.48643896615367055,1.9121005055619558,144.558209134275
0.001,1,0.05,3,2,0.48643896615367055,1.9121005055619558,146.93185337962825
0.001,1,0.05,3,3,0.48643896615367055,2.8209649709433524,144.87927242563165
0.001,1,0.05,3,4,0.48643896615367055,1.9121005055619558,146.46208476373863
0.001,1,0.05,3,5,0.48643896615367055,2.8209649709433524,149.92420303541454
0.001,1,0.05,3,6,0.48643896615367055,2.8209649709433524,123.45292642407459
0.001,1,0.05,3,7,0.48643896615367055,2.8209649709433524,133.7736969011511
0.001,1,0.05,3,8,0.48643896615367055,2.8209649709433524,147.1364713133066
0.001,1,0.05,3,9,0.48643896615367055,2.8209649709433524,143.43871390901222
0.001,1,0.05,3,10,0.48643896615367055,2.8209649709433524,132.55628526868992
0.001,1,0.05,3,11,0.48643896615367055,2.8209649709433524,137.58377069853265
0.001,1,0.05,3,12,0.48643896615367055,2.8209649709433524,129.22531294089586
0.001,1,0.05,3,13,0.48643896615367055,2.8209649709433524,146.39412632881664
0.001,1,0.05,3,14,2.319453060167974,2.8209649709433524,134.93485195581374
0.001,1,0.05,3,15,2.8256007886472103,1.9121005055619558,109.19825281779609
0.001,1,0.05,3,16,0.48643896615367055,2.8209649709433524,134.88612618986775
0.001,1,0.05,3,17,0.48643896615367055,2.8209649709433524,140.2481518808738
0.001,1,0.05,3,18,0.48643896615367055,1.9121005055619558,142.71944461950594
0.001,1,0.05,3,19,0.48643896615367055,2.8209649709433524,134.66657886405892
0.001,1,0.05,3,20,0.48643896615367055,2.8209649709433524,144.48051549715774
0.001,1,0.05,3,21,0.48643896615367055,2.8209649709433524,132.8411155819642
0.001,1,0.05,3,22,0.48643896615367055,2.8209649709433524,124.16945360848776
0.001,1,0.05,3,23,0.48643896615367055,2.8209649709433524,146.58363984778268
0.001,1,0.05,3,24,0.48643896615367055,2.8209649709433524,133.55025657633368
0.001,1,0.05,3,25,0.48643896615367055,2.8209649709433524,131.72929270611624
0.001,1,0.05,3,26,0.48643896615367055,2.8209649709433524,136.55128957969916
0.001,1,0.05,3,27,0.48643896615367055,1.9121005055619558,138.47945273946897
0.001,1,0.05,3,28,0.48643896615367055,2.8209649709433524,132.88765314000747
0.001,1,0.05,3,29,0.48643896615367055,1.9121005055619558,140.13541841946045
0.001,1,0.05,3,30,0.48643896615367055,2.8209649709433524,119.13328532369239
0.001,1,0.05,4,1,0.41477782625448656,3.0055795472891567,128.90839491923396
0.001,1,0.05,4,2,0.41477782625448656,1.8747668189078326,116.59547878550205
0.001,1,0.05,4,3,0.41477782625448656,3.0055795472891567,128.91418739803873
0.001,1,0.05,4,4,0.41477782625448656,1.8747668189078326,112.89502476400241
0.001,1,0.05,4,5,0.41477782625448656,3.0055795472891567,117.64105479606692
0.001,1,0.05,4,6,0.41477782625448656,3.0055795472891567,128.61357937460517
0.001,1,0.05,4,7,0.41477782625448656,1.8747668189078326,118.12245558428161
